file,totalNotes,rule_1,rule_2,rule_3,rule_4,rule_5,rule_6,rule_7,rule_8,rule_9,rule_10,rule_11,rule_12
QmWLpJcHJGx9awfYBnFqr1uwg2Lmv3g3Sr7ynd1nHTnFPL_output.musicxml,115,1878,963,1713,116,701,62,51,16,4,10,20,35
QmWMEa5jCvup7wuxuXCCUWEG837JPAjvLkksFy6WewXChW_output.musicxml,460,15994,6254,15911,531,4261,306,280,66,22,245,180,269
QmWMm2s43UkNXTQsGvCQFm1D6HcrMMqfGxigY5u6gm7udx_output.musicxml,723,6034,3625,4478,582,3526,298,167,35,4,125,18,146
QmWMoSqKvRVzURqZAnkSXbUAoiG1MwG9TdUfLef3QtykS1_output.musicxml,121,2114,1120,2070,129,723,73,56,14,2,63,64,43
QmWMPweMRRgjsGydTYjTcmSxU2kxGWQJxjJwW8X2FVndbM_output.musicxml,105,1734,846,1553,102,595,53,34,7,4,31,36,36
QmWmUuu6Vj7gtGPfJF5Q21EYNDNdgqYqFZvEhEGCxXnBaJ_output.musicxml,575,10164,5543,9133,619,5168,296,229,44,3,39,28,162
QmWnYky1NbaEGceNyp4Q5zaFTWz41rCiLJueZeGngWzHiY_output.musicxml,66,964,550,936,66,390,38,35,8,3,46,32,28
QmWox4kqFY1bRPpogNM8ZCmNtkGyg9PhWVCgLuSwLqa6no_output.musicxml,224,5020,2246,4932,254,1580,128,96,24,10,108,84,120
QmWpBwGCoWnGczoJDA1vxPAhBQnydzQG4w6EE5Gf783LqG_output.musicxml,215,3252,1669,3044,238,1191,126,90,23,1,15,16,67
QmWQGeMMH6h27WrVL62zjr5zRmRx1DA89Bkv5oNNEDLstW_output.musicxml,399,5282,2579,4810,397,2101,203,135,37,21,224,134,190
QmWrD1iWWZzHJL6WEdHoMRCERMzNnSC5NXonkAHi9abJkA_output.musicxml,332,2412,1466,1567,277,1679,122,71,12,6,80,90,66
QmWRUVT6MTQwNGD5XevX8JGBjBqo7xWKJZfCrBmRweMtaB_output.musicxml,184,3488,1992,2955,181,1063,104,102,20,0,56,2,58
QmWS8urDnBvPR8f8oFWySNEedVFZkV1QpRmMGp7ZAEAt8E_output.musicxml,83,1370,635,1180,77,459,43,23,6,2,24,34,34
QmWsHeQWbRKoUdQUq9zVKfNebUez43SeP58KM1GUAMrBCk_output.musicxml,179,2722,1394,2511,178,990,104,84,12,1,18,28,62
QmWSyefzkMhZmurC9EchHsimbPayEoLBhGgjiXv4vhVXLW_output.musicxml,84,1608,826,1528,97,564,56,53,12,10,39,44,48
QmWT3c8KWUD1gAdZEx53bJViaxh33NUgi1oJrfBAZAHEoy_output.musicxml,113,1996,1056,1997,138,754,75,74,20,7,45,16,42
QmWTbGbgbfcGjJBMwavndMRbXha6b6BaYd3TyhNDWm7per_output.musicxml,38,640,346,576,31,119,19,12,3,0,0,0,12
QmWtdCBdLxTD2hvPdW88bz3z1L87V1LepZi5iXoahx3dHZ_output.musicxml,179,2530,1293,2160,153,914,84,59,18,1,15,0,55
QmWtkUGpgcG2jfxDQckkmycYqDhcAYKSCdBooM2esRzHRH_output.musicxml,189,3860,1802,3593,226,1326,114,80,15,3,55,34,94
QmWUdFVbY5nDRzmPmqVtGF5SyiyanoFq8XGzQE1tVSauAo_output.musicxml,835,20760,8039,19617,854,6020,462,362,90,37,484,342,459
QmWus3xViXQFL77qqv91JwjxdgRhi1hWoLu9AxUqQHxmuv_output.musicxml,167,2982,1508,2832,175,1031,92,83,19,10,32,62,40
QmWUsG1fi8tcsXZiBL51WHC4RermS8qACXuUQ2rfefLS5v_output.musicxml,162,3404,1703,3398,184,1115,104,99,21,1,15,8,52
QmWUwL8QuJxW7RTTYH9jmjZdgNkwk5LavY637GFPM9xPj1_output.musicxml,163,1854,1089,1489,120,457,72,43,14,2,38,14,54
QmWv2V4qtKGzofStzZku2owWBmDUQsLkYVpnHQ4wnKD27N_output.musicxml,160,3890,1706,3877,186,1224,91,79,26,9,100,70,73
QmWvbkrEtdiP84T19PuLF1vbzs5v1LdrADmtFz6fgV5e4H_output.musicxml,166,3140,1515,2938,186,1020,86,68,13,1,35,12,60
QmWvYXmXNnBuagS2FWmuGwMi1HnpC9QdEjDVhDk9cq5V8U_output.musicxml,115,2026,1064,1991,128,753,64,52,11,7,40,32,41
QmWW4FGQiWDbdwQZZM2ZFuYaMW7VV5KepUrUyA1Sg9UvdH_output.musicxml,130,3064,1310,2828,147,907,70,53,7,2,20,32,63
QmWWsefebRkdch2jrGuScYgTUop1GSvTRGXHMEnh7YEqW9_output.musicxml,99,1882,1007,1833,103,671,57,49,7,2,29,56,39
QmWwUtaf9ifPZmzTyVbrH9zEo8JiVCUg35XvhKEqPSXkhu_output.musicxml,117,1924,922,1671,118,719,65,58,11,2,69,42,67
QmWy5ikbacTxNY1zqusfypLSeViGxVFSxBUY5cRLjZBCLQ_output.musicxml,186,4608,2110,4593,219,1444,123,89,19,2,71,64,85
QmWyFF4jxLd64FRJY7dAo9rQTfkFVxhSFAVpji6yHB6L5q_output.musicxml,237,5336,2670,5187,282,1807,132,110,34,11,112,98,129
QmWYVqyTF3VdrzL8aiBAh1HHotiEMqDcyHJtXxqSHAgQrd_output.musicxml,143,2574,1294,2438,169,967,95,87,21,11,96,58,76
QmWZLc3DCqiKJRAtjTETMME9BBNuAPLvSjujVhokWtvrHM_output.musicxml,153,3140,1590,3001,175,1002,95,80,16,0,15,28,54
QmX1gwhEVVabRBi3owU9fSwTT8yif79DV1tsyNcXQyBKeb_output.musicxml,204,2104,1283,1828,180,1247,78,39,2,2,61,50,65
QmX1MCEDWg6bFGmreJSCaUHmAQhFVBGrBdDB6jLs1Mt4nV_output.musicxml,199,4666,2041,4673,216,1468,129,120,31,17,33,56,57
QmX4JVLk7VbaDcQEroZ5HxjDq7TSRFkfjW5m4g16QaUFmg_output.musicxml,165,2890,1504,2804,184,939,100,93,25,2,10,8,49
QmX4Px2tsTXswNPNpqEeLt3aPtRa4JKiXYXdhSRSFdSRo2_output.musicxml,193,3994,1941,3943,222,1360,117,115,26,11,116,68,90
QmX5hGKhVA4S4bGr9gPnbQC8ostu9cHN2EZBSShmm1DFhB_output.musicxml,205,2204,1288,1791,181,827,105,84,12,1,0,0,44
QmX5PgBjJ8abkRvirUyiNZVYL1a1cDDCCewQ4QxvKCKhYb_output.musicxml,129,2654,1281,2419,157,964,78,53,14,5,127,68,95
QmX5RNiBTVRz4zuDpDNy3RhkpyzSZVJdL8MghqG4okr3gh_output.musicxml,65,1554,728,1482,76,491,34,24,9,1,42,22,33
QmX5vBLjVrUouFNG9ZGduyPjRbvfXhTpSyHSdmoAumaQXx_output.musicxml,149,648,446,460,103,393,53,28,8,4,53,28,39
QmX71F4UneEiKiQRkoLzucTDAw4zcseaEb5t6Tv4ShpZW1_output.musicxml,143,2530,1278,2395,133,931,75,54,13,6,47,68,48
QmX9QC5gwN4vwwY6asvNvSouVdk9cDCSHNgno1qZtHvLPN_output.musicxml,132,2640,1182,2604,135,813,82,71,10,4,23,18,55
QmXadDyC5b44fg4wPKVPj75MwSH2gza9SWdvqsGHigpRwv_output.musicxml,149,390,335,327,103,268,54,25,7,0,25,16,24
QmXANNPyt6kRKuddLsszmUC7Hiry5ice3SFdThm4toHB7i_output.musicxml,83,880,541,732,65,341,47,21,4,0,10,8,19
QmXAVcPjr1E58Jijytmho14sMFHrDa1UMExHrnSZAGVJ4E_output.musicxml,129,3216,1321,3179,143,950,80,59,16,1,30,16,59
QmXaW2vuD77CC2qDaS5ZxDQJGwkDq61SFpCfoKvv5n6xZe_output.musicxml,105,1930,964,1760,113,612,71,57,9,1,0,8,38
QmXb2MgrteLtiwBza1UTmMRtFhsRj93A9QvgboZBTCdRAp_output.musicxml,127,2262,1155,2174,139,750,84,86,12,0,0,0,44
QmXcfmLHDDtTVDox2mVA8XYa6xcP4MSeezKd93LqCnpwvY_output.musicxml,165,3824,1934,3805,198,1311,117,100,19,6,104,92,81
QmXD1KrWYQt7rPFRFEBTV7wciB32i1xoYnN1dQ7eJAsPiW_output.musicxml,924,11932,6789,9032,745,4114,407,251,55,16,121,106,236
QmXd2A25rkVHmNPFLKZeKzim7KC1Jc8xCzYEfy6ykHdk59_output.musicxml,81,1192,614,1108,84,402,39,29,10,2,15,12,33
QmXE8TK56eTBFA2FdG8K5DEsXULbgQJuN7ieKpnJtf3Tqn_output.musicxml,138,2632,1296,2362,166,877,74,53,12,0,0,0,60
QmXegDYS5wVUGy9PKnEpkSaWtJEo7ij4Eu2o3Dsc9Q1jyk_output.musicxml,227,5690,2548,5405,254,1842,130,104,19,11,76,70,95
QmXEmFaemag5A9i2SKxrvJHqzdqk1k27npLxPwzrkiEnXX_output.musicxml,195,3120,1557,2919,205,1109,116,93,21,12,133,60,94
QmXepnRgJEqgTSxRdxGLQxtF7tWc2b1g3PgV4nU4ExkShH_output.musicxml,193,898,683,663,127,487,90,49,4,2,30,66,44
QmXeyKtynRxojvik9Z3DH3TJgtPzu3pytRE6TJHg2qoba1_output.musicxml,200,3798,1653,3691,213,1223,105,70,20,1,25,8,91
QmXFmCHRHzmzA8APf8VmHpo8y6pNcqCwcthx1wUfvysJEf_output.musicxml,203,4644,2048,4513,231,1492,124,106,24,7,126,80,92
QmXFuVoxG3zw7YHrEG68RWmj3xTkTd7foh8UWiNecWD43r_output.musicxml,1117,22890,10570,20514,1133,8528,558,412,103,33,276,216,406
QmXFycvdYMQxqvLbK5HETU89nUdMfMhaMghGkpag6VjPEa_output.musicxml,59,420,328,286,41,289,25,16,4,0,5,0,16
QmXgqGa2MpLnH4Mt3ZnWWF2XjHhRa13RkHWXYSCyYYCL9g_output.musicxml,58,1024,483,945,63,319,37,28,7,5,45,42,35
QmXHF6YU58kDnZn6oVPRyoDjTncjj5npQ6iyKD6fmYKpec_output.musicxml,80,632,404,379,40,110,31,10,3,0,5,4,20
QmXHGPZm16VQz32us3Py9HAtcWvXQfTt8NBXTMRHGuPtwz_output.musicxml,113,1834,898,1600,121,691,62,40,5,6,82,48,77
QmXHKaAx8DhVk2nMAEYWcHLxoijUGPyDAeLJsSJTLmsVem_output.musicxml,186,2160,1113,1929,193,918,87,81,20,1,25,18,51
QmXi3XiJQc3Nt28MNsbgpKYXAaZRDJi9gaWBFfYzdCPh4a_output.musicxml,162,3896,1922,3759,196,1301,101,95,22,13,103,74,79
QmXijTk9SiRF2CmWdMcWq4SN52y72baHgX9H18qMyhQYCb_output.musicxml,92,1358,759,1206,90,472,47,42,10,0,5,12,24
QmXj3UuY7tuRzGaaKQheZ56BB3ugFkvD1ZDgq19JiktyuL_output.musicxml,99,854,468,781,85,349,64,50,9,2,8,4,21
QmXKvCmrTMGd1eRTjALDvTQLz3bxkeJMejzGB921kKSK5H_output.musicxml,162,3220,1534,3134,196,1061,98,95,21,16,111,86,74
QmXkxxoifwsNeJN3UciX1nL7bS61cUjtH3b2NeggnhvG4B_output.musicxml,481,20640,7664,20073,622,5535,318,274,89,47,389,246,422
QmXm169HvowpeadKnhR5uypVq4e8JqB8DtoKWAnd88rxXo_output.musicxml,152,2868,1388,2810,174,995,94,84,19,7,88,52,86
QmXmDkYqezPdCJybRDggEV3f61FrNJdpvAZnv9fRmBvNfL_output.musicxml,89,458,324,296,70,330,40,24,5,0,13,20,12
QmXMLC4VWFDWPyK2MnYNLpowWWhVwQMYD3iQoejkmeBF7V_output.musicxml,147,2442,1219,2405,159,993,74,46,8,0,97,48,50
QmXmoqvnSuR61b6vJFHHZRFiRVNznbBaseWamPgCqXdZRE_output.musicxml,73,1198,560,1117,71,412,40,28,5,1,0,16,22
QmXnPG9PBCa1QwoVLgnYBDskq5uf42EP3tryHA1dStpbj7_output.musicxml,60,1140,595,1066,64,366,26,20,4,0,15,4,25
QmXo23SDMzK61ye8XD8sWxDHXgMxSvy2BEJLmohad9niDk_output.musicxml,75,1572,708,1450,87,472,44,34,10,0,10,16,38
QmXPsbEDV7eye1WLWgJ8GTWB9DAnbHRdgridAhcBvp5xZk_output.musicxml,260,2454,1377,1954,207,1268,109,66,11,1,37,22,77
QmXqrmUC9WbWmYtJchgSqpZgxCjAYc4RZ3c9GHMbnFVNgv_output.musicxml,129,2824,1304,2738,141,874,64,48,13,2,103,68,64
QmXqwbPrgqRT9BpoHN8PD2gMYGtRZn35UZcgein787YJWs_output.musicxml,237,4652,2230,4415,261,1547,141,101,28,8,107,64,121
QmXQwd4XPnNmLffKAAd4H9L4BAsRCCGgzKRCrUFgWMbmor_output.musicxml,379,6648,2947,6801,404,1800,224,188,47,0,0,0,146
QmXRJqMk3y5QhzHcqoA2uD6KkjGLmB5Kk6TCL7uwbL2rbw_output.musicxml,191,3886,1661,3657,212,1207,96,67,21,0,41,38,88
QmXrsMcDk5PbHzqHKMv6q2y4cDCX5gR7FaUN4JRWBTsUo9_output.musicxml,125,1614,831,1490,121,558,69,43,10,0,15,0,35
QmXS7P38hVpN1RmJECgctPBNbZ5AEVbMwCbJCeQYJDvF6i_output.musicxml,445,2214,1665,1769,400,2075,167,81,15,7,58,56,86
QmXsBgwfUbmD82B1JUYxZ6Dz6wN4WF5SkYKWWXcPJbJxEj_output.musicxml,108,1950,985,1776,111,637,60,44,9,6,75,24,58
QmXtjVzfXmTNuzfamydtpSGRtTuRuHyLZENMAyWmBQL46E_output.musicxml,205,3918,1929,3723,248,1387,125,109,24,3,78,78,95
QmXTKW6NkP4QhxESiLZwnnoWN5EGajBhfgUY3tY6oMLLoH_output.musicxml,172,1944,1034,1699,165,997,82,44,8,5,68,46,55
QmXtMmc4TsU1sjk8dgBKfMxtCeBmhpkXt7KKSh5SDZWv7g_output.musicxml,158,3836,1754,3899,167,1183,108,83,22,6,15,26,54
QmXuYJaU2nxsp3i84Re9vMCKqVcybpyrymDEez2ttbRVfB_output.musicxml,189,4136,1954,3767,234,1382,110,86,23,9,149,72,104
QmXvDkds8rYf1Ku6oMeXrpF5KN4Aur6bgQFy9Q2S4zjruR_output.musicxml,203,4256,2076,4069,246,1457,123,103,18,9,107,84,110
QmXWu93qFPCPv23Z8Hsg32KTQXrLQbMBSvzS53inWswD8h_output.musicxml,153,556,439,431,98,350,61,31,5,3,26,44,25
QmXy6obs6zziVwZbeUCXb7jqt9yAU8jAPQckJZxARq1Ryf_output.musicxml,126,1108,650,768,77,426,47,30,5,3,29,8,24
QmXyd2CsuyESSDwbtQQXmRGsrgiHLcBmvYwzDyPfDn1wp3_output.musicxml,139,478,345,398,99,377,50,25,3,2,47,12,48
QmXZHns1gan3dhm4JztLKNTedV8RSWjwzCvACVkxntK2Mw_output.musicxml,121,2446,1116,2174,135,866,65,51,13,1,0,10,54
QmXziVVvXXzHn32MybhzgRAHU3Ji2GgJ4b39aVna2x8kK6_output.musicxml,140,582,418,414,96,406,50,28,4,2,41,18,46
QmXzvcSRiNpV34uFRpeVwUey3Prw3mqcx4WGZ8A4Y9x32E_output.musicxml,1167,12006,6657,10274,1068,5912,531,358,72,20,249,216,350
QmXZXw77J6Mo1VoSXgdg9HycUydHiitvwoJKfrKGrsmmz1_output.musicxml,86,1484,781,1426,97,548,43,33,7,3,15,34,43
QmXzYziUCuQ5cwjNPFN9Xkqbsj3f955K5sXMnVyzCPCVEQ_output.musicxml,160,3088,1509,2984,181,1076,88,75,20,6,34,50,46
QmXZZRnnTiVPhaKq8kGW1TAMz3AGfDVM9VZosbQfuJwMeQ_output.musicxml,130,1826,947,1701,144,683,77,56,12,3,50,12,49
QmY1jA5CZA5Z9bXjDv4JLCZKjxXQwdUix4FaFC9w9F3bma_output.musicxml,76,512,331,318,43,142,31,19,5,3,15,8,15
QmY1wrWRDAv2LWhK7VLdKq6MXPAg6woApKZ184VqsWchhR_output.musicxml,209,3186,1633,3135,214,1124,120,95,20,8,65,48,68
QmY1xQpGixYCqqxzCy28qWexrh85MMAELba4voTTK3m7Wo_output.musicxml,114,2720,1176,2692,120,824,66,51,11,2,20,26,53
QmY259f1soW89wfvqdqRrpmmL1tEVw6Via8FR8teaffj6M_output.musicxml,167,4588,1989,4460,189,1428,104,85,26,8,105,74,89
QmY2YRiriGoM5c4f8Zd8XAt2RzFs6tLNEkGHPE4ySFLLkH_output.musicxml,105,348,213,377,63,146,38,25,7,2,28,10,10
QmY4fmmo9yzChHFVryiKnrBjiwiKXjyrdhWizn5EZEivZP_output.musicxml,149,2450,1332,2328,153,898,91,71,12,2,30,24,59
QmY4Lt9wmvBY1LxdaDiP6NPrsT4dvDd4qcsH2dnzmXT1iY_output.musicxml,486,6394,3817,4858,385,3125,216,134,27,7,108,86,141
QmY5AEexU3osjYmK76ceY2jyEBxDxswJj2oxVxJy6Y9bdt_output.musicxml,160,2778,1350,2658,177,957,87,73,15,5,114,42,92
QmY5rPYDnUtLKURQaBDmrd7YsDC1d7m3NUB7vdioWDQF5v_output.musicxml,213,6654,1999,5888,203,1822,113,74,11,11,117,72,108
QmY7UMvXUbKxbN7fUtmWoQ4Arv5552ZjfZeexcZJyuz9Ho_output.musicxml,170,2608,1353,2470,173,1126,81,42,11,3,112,82,92
QmY8B1ifm5pkTtL3fHL5DXr4RGfbFxKKfmc9t8KhN5RqwM_output.musicxml,334,7508,3766,7287,390,2478,189,172,39,11,138,102,189
QmYAwoVQoeDYoxSjoaSGitExg6fox9jYKhBEeG3reEdavg_output.musicxml,223,3330,1726,3029,223,1378,107,88,20,10,130,40,101
QmYax62DyQnmHsxntKmAn9m8ygaNonewwENmkAc8zEtkow_output.musicxml,194,3496,1738,3320,211,1172,111,79,15,5,117,82,117
QmYbD6NNdfJVVenCJkfVmB5sDqomHbHfP9qs5tBeDToGnR_output.musicxml,150,3928,1820,3959,174,1299,96,88,27,18,82,60,62
QmYbff2buJQ1xCj4Detnfedbg1EGFTt1zUuzENWMYLLEMe_output.musicxml,148,614,436,448,95,383,57,20,2,3,49,18,26
QmYbMAewd7rDCECAKUBGCuDLw1R7WkWWggGFhwxbyFEYfY_output.musicxml,108,2428,1006,2253,121,698,58,46,9,0,5,16,34
QmYC7b2nxiqEMe7Woc4u1PgEN8BsCSBuvcjPhrobF7QWNR_output.musicxml,88,1914,907,1765,110,639,59,51,13,1,10,8,42
QmYCVWsa3aCFaNMzb8dCuMCxtE2GMgVXMmiqGQTNWP6P8X_output.musicxml,128,2246,1167,2060,143,816,75,55,12,3,77,46,77
QmYDGfLLkjEWp1khbeH38cJQKJ7cKW8ChxQwB3BKTL2HgG_output.musicxml,115,2680,1243,2717,125,878,70,48,8,7,59,36,56
QmYDM7x5U6Gq3JD1LamhEHfwaxgUinRd3kLtnNiEPwr45u_output.musicxml,139,2920,1474,2891,163,945,90,85,16,9,94,44,81
QmYe4QtQ9pwf3wcNqUqCLCskb7aRG3LXfnhzBWqH5SuyBy_output.musicxml,136,3050,1435,2974,155,1039,82,73,15,3,10,28,46
QmYfKieS4kZzfpQFYjyUBSg5yEF8BDtizazjHW8qW3dnWs_output.musicxml,150,856,562,578,121,563,66,37,9,4,26,28,17
QmYFmpLRbaTEiKax4dPVYMMWMRbCy79YLVERQ41SA4y848_output.musicxml,109,2020,856,1815,113,691,50,37,10,1,20,10,33
QmYfQAjgHuFVd8XtofCVLW7QGFfZS1w9xRtYjBL8HKk1Yx_output.musicxml,164,1256,803,995,129,512,74,44,6,0,30,14,34
QmYFTRAvoG6FDcgWQ57ZsLFiFTdiUmSEjZTqKfTM5TfPBG_output.musicxml,980,26450,11008,25430,1068,8126,574,458,121,64,601,428,527
QmYGBqBAvQtHyGLhfxnhxDZX5FF1YHfP7wEH2NYekdVpm8_output.musicxml,108,1318,655,1116,92,488,49,28,4,2,47,34,45
QmYgjUdsTn9cod9QS7bf5msP2mnRKcXKNYT5C1TNQG12JB_output.musicxml,206,2680,1603,2072,204,1474,99,56,10,4,46,40,64
QmYGn6JmjkSNF6WLMBR2sAeESKpr3PZjHS6QYduArR1Fs6_output.musicxml,148,2928,1439,2821,167,1069,86,85,15,11,74,44,52
QmYhGL1XFsr7yhT31VhpVGGedLj24hsEkc3qXXaUd5UEQE_output.musicxml,179,654,476,480,121,458,72,33,7,0,47,24,37
QmYhhVbZUpT4EmCEufPnRS4hU5ch1D2HhJoPWs5isJCM74_output.musicxml,133,2086,1045,2019,155,773,66,50,11,0,30,8,50
QmYjxfGDEAet23qm5sSWmiarn8JE9PJ1RD1bbbWC5LMwbU_output.musicxml,140,3192,1588,3172,169,1057,82,64,18,4,60,40,82
QmYk7NGoKPEHAggCtdh8hNadujpvcRuFdZhbPDBNymKFFx_output.musicxml,177,3284,1579,3146,178,1173,102,79,14,7,46,88,41
QmYkDRbvfz3CkS2oDvQm3yUh9bSoqHN4tFQ5kuvF5kQ5Uv_output.musicxml,97,1308,671,1257,93,489,56,44,9,2,10,10,26
QmYkNehT4VfzavTPZD76A3e5gFgoJq9k6G9rZ9FX4RjAzZ_output.musicxml,175,4198,2014,4048,198,1349,102,99,17,4,86,86,88
QmYKYnoh4zV6NuQVV44NdozpkJnVkBCVhrwBKzqk55riKR_output.musicxml,63,728,282,600,53,208,31,26,5,0,0,0,15
QmYmcPDjMfX8vPHJyevdK26TGX8S4BbwsFSPWT28J4t8Ve_output.musicxml,126,2530,1229,2318,156,836,79,65,17,2,35,16,79
QmYmv7QYRXbfseQaGgm8iEP5xZT3ff2gpnzYtLf8id7tvm_output.musicxml,148,2938,1463,2754,178,1040,87,78,20,3,55,16,69
QmYnnMQEtjABshj8H8ABhY1NLB98X94LqwjAmRHGjLU8PL_output.musicxml,642,11436,6076,9707,498,2140,315,217,47,3,37,14,184
QmYnoa9dLn3FaYU1KCHQznLHnsbzG3AeojdfYyL2oTxt7i_output.musicxml,194,3730,1928,3615,236,1292,115,102,19,3,5,20,69
QmYNpHQBpsjFQwpqRnB4cpVkCo1aGTodSH8Prb92Hrki1v_output.musicxml,195,3102,1571,2962,208,1113,113,81,18,0,10,20,61
QmYoK4yEvMSFQN298rN8zY3yvPq2Cd8gFrkb1SkXdtPXF7_output.musicxml,142,540,484,460,100,401,64,30,4,0,5,8,24
QmYpAfy9yiFrgXBRNUAPmZL7hNUEHGuzEdE82fKkZeW1gA_output.musicxml,797,8868,4839,6920,694,4586,367,234,50,18,183,154,219
QmYPHSJpUfoFSzZz2PtUdeGHPE7CPcEeMn37sYeGyiwEf3_output.musicxml,49,466,231,411,35,167,25,13,3,0,0,0,15
QmYPqMfV9sGhZdW2twP5AKCjd3TUeLw3ijzftFjDd5yjPL_output.musicxml,156,3500,1718,3342,194,1183,95,85,19,3,45,20,81
QmYq7Mn71H8q4qyCQ5dgMJTrbd89b2ZktLuxZFWaK4jNT4_output.musicxml,181,3192,1635,2862,185,1046,101,74,16,13,101,76,121
QmYqxFCnNK3o2KQgkMp5i7viR5X47fKBevgV6cdz8MKnoN_output.musicxml,402,1030,877,946,256,729,155,94,11,2,50,32,67
QmYRfFJjRt7JG6Ha9pGUnhZGEzDau9LzwfWjqpdE6EjSAP_output.musicxml,146,3178,1325,3140,160,884,94,80,18,1,15,8,60
QmYSaiuRedSbqcqfbVKDZ5FUY1z8RpKSWdqezpTwHSBtdV_output.musicxml,272,5134,2407,4923,294,1581,157,129,26,12,147,110,118
QmYt2wFyHrdZwA7ggJaAQ7cKrr2MYojyBeyirY8bZrTUfT_output.musicxml,168,2832,1301,2651,177,1052,90,73,13,8,99,64,93
QmYujR1zJxqnW5iY8xwcKaBnw5mnET4cAxJqKwvENvZtxP_output.musicxml,166,2794,1366,2614,195,951,95,80,16,9,105,60,85
QmYV5jrwiNeQ5AYnR9aeuh6XxeGmmZn3ssZrKVa6s5Tscn_output.musicxml,127,2250,1165,2001,134,806,76,61,15,3,25,40,41
QmYv8wKY78hBpmNGSAe9pAXhiEgFdZowoqZbB1SP9cv7ns_output.musicxml,86,1284,671,1111,90,458,47,31,7,1,15,8,38
QmYvq9LmMB1GeozQxpNwkTQAouyScvrcVPYj8h4wHz8Y6x_output.musicxml,95,1624,877,1592,106,557,59,55,7,1,20,24,27
QmYvVa9gzzXz2eAZMqCb51AjyQHnSas2o8KkeGbcSprTXx_output.musicxml,263,3478,1921,3154,253,1815,121,71,17,4,70,48,103
QmYVZX8ZP8NzxtWbt5SZsTcgsTfRmodgNqgcZ83yjkHzcE_output.musicxml,88,714,378,700,68,279,44,27,6,0,15,16,22
QmYwner5CwuVLgshtKR5kxnCaT5awMYidj8vTGeYPQimrL_output.musicxml,218,4090,1949,3870,227,1365,118,92,22,4,29,22,68
QmYX6P9soy8dh2QVMRxE9e2JKP1zPhtJoGMarvNhJYPhU9_output.musicxml,140,1348,845,995,110,390,52,37,8,4,50,12,54
QmYXaHEuNbD6d1EA3AWVjNiAzAx9qtmDHqnUbYLhyJP4fw_output.musicxml,169,2224,1094,2038,140,794,81,69,11,1,40,24,64
QmYXBrSBsBTGVwULK6crbXrHvH5cHvsRZWCPLkMP55F7k5_output.musicxml,244,3752,1918,3705,301,1406,137,109,26,8,115,96,108
QmYxHPzaQN6uY2mvXhswqKnL5peBxdV82vpexbn2ykKkLK_output.musicxml,836,7194,4049,5714,715,3769,334,195,35,7,167,104,232
QmYyT5NXKTSQsK2Rtwtu1zSE1zwFgwugjBqN4E5sumoHAm_output.musicxml,164,2768,1303,2650,180,960,85,57,14,5,93,50,80
QmYywyk5CJ2eme8AAYJshrsZg2ceVCQ2qetzXwkSzA7Ry8_output.musicxml,219,846,588,667,145,492,92,44,4,4,56,50,45
QmYZUsrHKhyHhqHwTqFBQgjSaA1J8Q8G92TtqAGEEsfrhS_output.musicxml,150,4782,1979,4639,190,1330,106,98,31,7,117,106,99
QmZ1FpNW24RXfe7YKXbhWpbvH9LCvpCJpP6bx3TQrz1Wot_output.musicxml,176,2922,1477,2737,183,1292,97,72,15,6,37,52,42
QmZ2MBR2hFuZMQeeSK6DctHpKYCPrenc6cWqtGMAzvZ3XQ_output.musicxml,242,4598,2237,4158,263,1612,141,134,29,11,100,48,105
QmZ2n7RpCf2jV6cJf8MsZxqTwqLXTsHcx4Q2SdaJ2ntndZ_output.musicxml,200,3978,1949,3624,235,1387,102,90,21,3,51,26,94
QmZ2oF4voSWXWMxi4JpphLpmKe1qPEPof7miGrGHzmfgcr_output.musicxml,57,1014,495,945,61,316,39,27,7,1,15,4,26
QmZ4z42dzN75T3ohk1y95dVgd9fU14RJ57oJmKXmTXxdHz_output.musicxml,195,2576,1480,2407,197,1223,97,73,15,5,65,48,79
QmZ58XDQSPfSaGCrf4LSmSC1BXEeXeMvzLBAVa7JHPzfGN_output.musicxml,110,1922,940,1909,124,647,63,48,17,1,19,12,45
QmZ5CgtGkiheFrUob9NiivaFnX9wV6ML3C3EJ8mMdiCJoQ_output.musicxml,114,1962,907,1844,106,589,60,51,12,8,36,52,44
QmZ5keNZUsqdwxEYXjnEWK8nteM6mqaepihicEBwtPUK5J_output.musicxml,136,970,609,756,99,400,62,31,4,1,39,50,40
QmZ6s251xDF95YEfYZmFVhXXKpMtzow4WyYJafiU5GG7Zo_output.musicxml,113,538,401,415,83,355,46,34,3,0,28,28,21
QmZ7GrSqFjNCyW7p6M8947FHDMBj8xCUqaJVoW8f17JV2p_output.musicxml,172,4220,1983,4195,193,1365,106,94,18,5,66,78,66
QmZ8b3QGhhcutYSGWWJjmRRz7MhuBEApGqwAt5cXSuHc2o_output.musicxml,65,1158,553,1031,68,381,42,25,6,3,15,4,34
QmZ8DNCQsn51UWdWwE2Tx3vGAgCU6fT1b6trJAjqyELDev_output.musicxml,82,1144,621,1125,89,410,48,44,6,2,48,40,27
QmZ8uiD8gU4qvZWspq2Pk1UjKEFPYDTNYW8uFBREpv9s8L_output.musicxml,117,2610,1294,2527,147,887,74,57,11,7,92,26,82
