file,totalNotes,rule_1,rule_2,rule_3,rule_4,rule_5,rule_6,rule_7,rule_8,rule_9,rule_10,rule_11,rule_12
QmPG3wndXQwifHcuDEJ9dMMcdqajRe1HcMWPkthpdKpAjm_output.musicxml,223,1068,566,1004,160,619,123,108,12,2,50,24,29
QmPGzK36vxRbPH9qRWzhmsgTPQ79bkizx7kowmaU962Hoo_output.musicxml,811,3586,2550,3121,578,2426,475,392,25,13,424,324,222
QmPhfdB2F1fuTvJKK1ErNLn1eJA3ytuwmnvTYFqb6uRBx9_output.musicxml,87,2272,586,2262,98,463,62,48,11,3,60,58,53
QmPHxqFKexV9VGh9mE31ppsbK8CF4e7g2cmi3bgMn8krdq_output.musicxml,91,64,45,70,32,94,30,7,2,0,0,0,4
QmPijCgttL4uVsR3v58HAx8UqDMXTGDPHkHiEAZxGJswDW_output.musicxml,267,1608,1008,997,99,346,95,43,10,4,13,32,37
QmPijEubWiSFJXyVFCzT4hXb6xBb6Nct5HMkSjEqJVnUCg_output.musicxml,65,354,202,204,56,184,47,37,2,0,10,4,22
QmPiwjQTkj6Y63sufoWqw34TGvjSrBUWDxJ8NYgrgb1we3_output.musicxml,172,798,481,542,138,429,97,65,7,2,186,108,56
QmPJ1LK9V2VPZZ8Tx4N1hZqFzrJaNwz7e3Lu3uVishgzAY_output.musicxml,55,176,71,121,54,99,44,40,5,0,54,32,32
QmPJ4N4Qx7B1cMK2ji78Ttjb6KamRRbJ3f3K5QvypjWPjT_output.musicxml,147,434,273,322,100,228,89,70,7,1,67,60,42
QmPjM9PAdXN6PHRK5mTfcWhcZaBxZpSHHQzm7WxAbusWp9_output.musicxml,116,412,234,289,98,236,92,91,4,0,192,58,53
QmPjR9kahLCn1uZxqvdeDSdsAHnuy78GDqioP1tTNgGXF7_output.musicxml,145,522,305,385,114,327,77,56,3,1,138,86,34
QmPjsZJGBRE6YuW4X8dsBADJwk696dMgePqBwHY1P5oJ6k_output.musicxml,290,680,357,448,186,432,200,184,8,1,171,46,46
QmPKNc9XcLAwks4WPNPShyWVZMG5hpVc4pro8AGyxLU7WW_output.musicxml,184,666,343,486,204,508,112,125,9,2,227,50,108
QmPLFoS9ojtfzGuo4yTkwJrPkBCuvBz9TKibQwhugQhoh7_output.musicxml,164,580,312,409,142,370,120,115,6,2,77,28,41
QmPLo2QhZWKd7Yorgbh8118vJNhFL4MfhbyFD4Y5e6EtmE_output.musicxml,61,334,183,211,53,143,39,35,2,1,71,24,11
QmPMJ4XYUbjJ4wJHq8CYejjpMbefErSBKcNriGNRr1cGjw_output.musicxml,578,1594,590,1392,174,428,204,126,33,0,0,0,83
QmPmjKw2pWvLT2nc2BiLzskFkBV1vmGx86znDZBM5cjU2S_output.musicxml,74,296,199,244,62,158,58,52,0,0,25,4,21
QmPmkjvdnAzN2ehpQXBaRaq2aZmZGaZc3oubLDVdsTCS1G_output.musicxml,111,48,72,55,37,109,44,28,8,0,0,0,2
QmPN33rhQdY1whESGzWYCLKWovLpSvKguxL35FFYTPwXuE_output.musicxml,119,60,88,54,37,120,32,9,5,1,20,8,2
QmPnnX2bMxvDuCiZ34M3BEjoU4A3XV7zBHwT6ge4w9fuRp_output.musicxml,94,382,227,268,90,229,54,50,5,2,46,16,30
QmPNon3UoEeZk5bLqkCU2HUtdEDkPxTb35hbJt1yFQPege_output.musicxml,152,306,200,291,63,174,79,42,4,3,25,26,26
QmPo8Dvx7LpoQP8TtPkcjrStLKDBCzD99rHfXAtwHbLL37_output.musicxml,137,532,257,350,129,279,104,106,8,0,149,78,66
QmPqdY5VfKTTeLTiqiTZipB44aHnYZPZ56K1kojX35efJp_output.musicxml,137,20,26,29,10,19,45,36,2,0,0,0,2
QmPRkPN5Q6jGPRRoX1znvWhmLvPSRMTMDZ3VDs5G54g3Gx_output.musicxml,251,180,159,195,103,312,73,44,16,5,16,28,12
QmPSCDfQFjuM8iiBoxgCMrn69QpkPrDKyHx8ncyDbtCQwV_output.musicxml,145,196,114,152,54,237,50,41,11,7,38,6,4
QmPsxWeow3wLZ5nZTuBnkQyFUNTRYmvcFwwR8QbzCpnK6N_output.musicxml,195,968,471,924,148,548,134,125,13,4,94,40,65
QmPSZ2wm3KsndgSjytfcWJkhneGo2Cmb4vzySLetQy5hjj_output.musicxml,185,56,84,57,50,121,63,46,7,0,0,0,1
QmPSZCJdkDuEfhVucwwYB7NMrTNBJ4iNBWyqGfgwRFKPas_output.musicxml,101,902,479,825,109,409,58,60,3,2,96,66,37
QmPtc8QrtyuCvivmY5HfnNU3drZ8GxEUTjXsNfPc4U1nLK_output.musicxml,206,1160,488,852,210,648,133,99,16,6,108,24,87
QmPtDFZW5t618GmDcu1Ky1wRyjNqk2B4p4wx3SpPsumUg8_output.musicxml,115,332,204,244,81,219,101,104,5,0,10,8,23
QmPtqcwUndt3y6EoXmGB7VFThYnA2SeA5Gtsw34VmbqNB6_output.musicxml,160,1160,516,947,180,563,157,151,2,2,50,12,78
QmPTy5LPxPifkFMdC6NTPEZNP6yrcqFsu8xHqNvCwKToSh_output.musicxml,202,940,513,562,209,522,133,123,9,2,250,120,91
QmPU5HtHHRaarvfgBXmY4hvqJZzbUF4j2QkN2fS6uHt9cw_output.musicxml,163,1014,558,1053,146,530,100,85,5,4,165,90,58
QmPUMV7dYUoNqzjkbMA4zXZcTaHxhLZV7g36kMVzA42GiR_output.musicxml,127,618,304,587,114,325,109,102,5,0,126,72,34
QmPuPDeoWVrAKnu9kJ4nd5Z52Ln4LPsUmuuCXPKvPdtB9k_output.musicxml,186,914,483,793,161,621,118,105,16,5,146,24,65
QmPvgtPzEjPX5EyyZr8SkFAZQ6iGZoJwGdG433PW3apeer_output.musicxml,190,268,226,192,69,205,85,69,8,2,20,4,3
QmPvH2Yv71vGJXGTVpn6Uvr3LmH2n7ys7gzwxnRxMkgG2F_output.musicxml,186,1008,558,858,186,627,110,89,3,2,189,148,62
QmPvvLaDT4R5KASquGbHTCcynHwGURZFwQs55ARVVoBgFD_output.musicxml,104,460,243,338,106,292,80,78,2,0,98,24,39
QmPw6n4dpu8R5Ff63Uxh8CETeJ3Yhjge6pzSYqdd5WBuRs_output.musicxml,180,488,295,355,129,330,144,131,12,0,59,24,44
QmPwwv9iaPZH6tXp9wM7xrfpwUX4zH47C2FtFs36GCaruq_output.musicxml,157,1368,844,905,70,226,68,44,9,4,40,22,36
QmPx4FZ2KpqymPkkvnXP5THCJwcVMmHg2w7JXbETdNjdYZ_output.musicxml,112,668,359,748,85,290,78,71,7,3,25,10,13
QmPyY89oD2AtxMRCFjTraiScXLtakxRdXmHFKzfgyRqz6H_output.musicxml,138,580,324,418,138,343,79,56,4,3,149,88,60
QmS23424CGCW3LHyJD7QwyZ1u2cVD8DnpE7QmLR6BGCLTT_output.musicxml,76,54,63,50,38,92,18,9,2,0,5,0,6
QmS3qMj7Uc4575tc1D11bx5WLxwhMhRf1FNC6jFDWsKPsX_output.musicxml,242,758,490,613,202,484,138,109,3,1,244,136,88
QmS5scSgYk7hmLj9ajPjJVA9kDxyWy3H3hPqjpCgPJ1LuR_output.musicxml,172,560,330,381,139,331,132,116,10,1,74,10,42
QmS7Ej1U9u9o8S2eHevV2Wm2ShghSrBg3UUWLSGVP8ewuD_output.musicxml,142,864,496,780,139,452,84,71,0,3,144,60,41
QmS7jkrsezwymnbkpQFjXn1h2wFAW3ErgEF8jBrK8HoXXn_output.musicxml,133,514,287,347,131,331,106,105,5,1,147,88,51
QmS7oqjy2W8pWNDY2UVNspdAuEUunPoxArzQaZBPgptXK1_output.musicxml,69,1362,502,1304,99,406,57,56,3,1,68,44,65
QmS89pWj1TrwowP2BSJLk8cN9r77xYLGw36HnDvCWvUQ6w_output.musicxml,209,1370,828,943,105,496,79,38,8,1,38,18,42
QmSA4QczSErjJKGwLx4naGL7MkaLej8nKxadrS1tu6wznb_output.musicxml,133,540,312,377,117,347,100,78,2,0,30,8,28
QmSdmK73xqTKYhXntGM6ZpWq6LNKeUdnPeDTZcru9F4c9u_output.musicxml,91,416,219,258,96,251,66,63,2,0,108,14,37
QmSdsiY97pBbCC8r4oYUWjVz41Z9QcK3qaJqReGXmru6id_output.musicxml,135,458,192,467,36,145,86,64,5,3,32,28,24
QmSdt7HyKQe85xAZXCSobWvhxy3qEdwmhoiT4pSdNtfHVN_output.musicxml,123,568,333,367,104,290,73,69,5,2,99,68,47
QmSDVDZ6CWRg1qHs9CSrSYk6G7gpCZA3uWfNULbSRNHWNE_output.musicxml,132,468,261,326,83,255,109,103,7,0,35,6,35
QmSE8wXobu7UdaXjUyXHXDhkNPJhDmXU1hDNdpPaQYVfou_output.musicxml,188,672,370,569,138,470,121,105,10,5,80,16,28
QmSeRKqRuKXBjPxtYgaYjK6dEPY2VohdgDnj6YDX9h3afr_output.musicxml,188,1368,678,1237,184,630,131,119,5,2,201,48,136
QmSesXw4zLLUwPsdh4RfUgmLF3EKpCsx47HbnCzH9fM6qa_output.musicxml,86,322,202,206,68,216,73,68,4,0,5,0,14
QmSExDRzefgikKSP94wC9wEwyr7PY9hofpHsgMsSeY4YBx_output.musicxml,160,370,225,348,97,274,91,75,7,2,23,52,18
QmSfar7Lm59KcPzuAqbMT8ckHLJQEXuRkHZ3jPokmKtxQ3_output.musicxml,76,340,165,257,61,121,43,27,1,1,72,50,38
QmSft56KUb2qhygYg7EyUMZQPer1LXui2pHViqgzgbCAkT_output.musicxml,119,752,444,731,131,450,76,79,8,6,125,114,33
QmSG1W4sFS49KaVEb2ugL8BR8WoNakwooR9LpnGPjkrqWA_output.musicxml,123,280,201,296,77,188,117,113,1,0,0,4,11
QmSgyP4ghQ4YgcHAuQPb5MrcCHfA72qqMD4MPJg9TkyTHt_output.musicxml,141,696,392,701,120,385,105,105,10,2,50,16,48
QmShfLGqbS3SSLa9KS2zrKvD1RQMLv1n11u5EgDXHwHh2i_output.musicxml,290,2178,1513,1512,152,712,123,72,15,1,5,12,25
QmSHpTuudg7YvnUwa6rUjnnpVt2FSD7GJvfNoE86cPLp2G_output.musicxml,282,200,171,163,103,227,130,88,12,2,23,0,24
QmShQcTzCwq5tpj4yKSPTCUS2hT8FAdi4u61jmByY7iKqN_output.musicxml,85,366,203,236,69,165,43,35,3,1,60,14,35
QmSi5gRqR8ggSvaAJmpX3rL6C8kqQzCF5jKoikjY4JZjQn_output.musicxml,1306,2024,705,1961,294,1121,501,152,4,0,167,34,75
QmSijurpxV9o2Hmqo5t7VPkRp1SgsVKqGraH8vTcMT6BP5_output.musicxml,190,1242,627,1259,171,573,148,139,10,5,143,152,56
QmSJnTNed2aebpvHDSZrGPR9WozxpJsUJPqZfESAiuFcvQ_output.musicxml,213,844,510,801,172,514,134,125,12,4,156,114,34
QmSJP3veuJnQ22cvzJYzcCUC9pdt6E81cqKfpSEUFWSEzm_output.musicxml,324,1900,935,1587,264,841,193,183,10,3,204,156,86
QmSJyc98MPbMSx7Dyqfueyyubbin9AX9xfoZXFJrjmTYyN_output.musicxml,75,320,213,243,62,155,45,34,0,0,98,36,42
QmSM9ALjN3SmY7fxQeUqtLdeNywxyokzTqrJzt9jN6ir7W_output.musicxml,63,296,170,193,57,145,47,36,1,0,31,16,33
QmSmnZrH8NqeEzRYZQg5SLwwPKmRFazJbd24eyggUXFTPw_output.musicxml,138,66,63,82,47,119,40,25,6,6,26,24,8
QmSmRYy83VHfcKTh6MV4ngdBHXS9LCZ14eu5jxVGsLiCeA_output.musicxml,100,536,302,456,86,308,73,66,4,2,25,0,42
QmSMzpcosHajGUiyizQcGEZLhQatZVeS53CXPHeaGvktf1_output.musicxml,672,1712,857,1961,257,789,217,144,13,0,53,42,35
QmSPfRV2jt4MM7t3tAUmxCtrTmtS6cAShg8BVAw9zqdcoJ_output.musicxml,172,636,342,505,109,505,108,88,12,3,16,20,20
QmSPyUKYrFrsSFkWmZQeVYuCvJ9d39iaZ7EaNJmHrsiEvN_output.musicxml,171,538,338,430,155,371,118,135,4,0,215,48,43
QmSQ4jrCsjLcRq9wtWQx5Kw4sCaHHyffy2rCroDsyYvipT_output.musicxml,162,588,294,396,136,346,101,90,3,2,148,84,82
QmSqDkxTtXH34jhdPenBgWDRWhoGJoj1WTRNfzD13PKde2_output.musicxml,119,346,259,286,109,243,55,35,0,0,113,36,35
QmSQkRshLL5y5SuWPqD8p4JeoLPy4XkjRJguJsUct9tRSJ_output.musicxml,189,1250,669,1095,143,482,137,121,10,4,100,28,34
QmSqmkogX2hEeGSVf9GV9hwGhaoEMPGmramYG9KLGuRPzM_output.musicxml,203,412,287,405,103,249,159,142,7,0,49,36,27
QmSqmVpp4BJwwta9X7XUvrbU57DRWEM8hmir63d9RCHEAn_output.musicxml,115,574,329,541,109,296,85,82,3,1,84,28,46
QmSreZ7oWfpv2bXCsDe3aUWVLDpLvpDL7X8rKvDeipxM32_output.musicxml,155,258,178,174,89,255,66,44,7,3,27,26,12
QmSSpMwcpf1Kh1pPm5gZxD7FvHD2yfTYf7B4zthMu6fDKM_output.musicxml,76,50,28,56,25,69,16,11,3,2,15,0,7
QmSsrNUR1YrCCcukpeRWc4XJ6ujRpgEB2gGe6mPyHiX5jQ_output.musicxml,141,602,327,445,111,298,80,68,1,0,162,112,33
QmSsZMEVv52RCz3WkZLPUPQ41ZKTv9NsDPMbMGT14fnqRu_output.musicxml,73,288,150,227,53,136,44,27,2,1,76,56,33
QmSTdxMvMqwFtoxTnEnLjWmd8ymDZEWdfNVX3gmuEfdost_output.musicxml,410,672,436,530,163,445,162,70,7,0,92,40,26
QmSUaNPTAJbcN6SnK4KVMEDQiVy6ZcGQqgh9h8EJadRjFp_output.musicxml,69,52,67,41,17,53,19,6,2,0,5,0,10
QmSuPZnheDFXZmkpoCpReVAZYMiELVJjB25dvNDKdNxXaK_output.musicxml,74,16,21,20,13,22,29,21,6,4,6,10,0
QmSV6d1gXmHqhiLS2zXY5RBJnNEjUUAvomvtu5JEnPsqjz_output.musicxml,115,498,255,452,115,294,89,90,5,1,144,112,38
QmSvMB3MEV5U1GyKd3skvJ5L7CqDju75Ls7gx4tM5gDAb8_output.musicxml,155,510,347,375,127,315,101,93,5,3,55,30,37
QmSVqbWFjZY4a5cT6aBZGoHAuCm8WyXeYpGiUjTRXK96ma_output.musicxml,217,1080,600,901,189,612,155,144,9,0,149,20,96
QmSW7TsWCdnotSrT3cs3mQhNyeeU9SESVj5Giumtxhp9RB_output.musicxml,104,38,34,38,18,56,32,23,5,6,11,0,0
QmSwkuaqnbaVKGJXq9YtgSXz1H2wDMCGbaGLkeVxdmMJSC_output.musicxml,216,934,574,626,227,664,147,123,10,0,202,94,88
QmSWnswrQ1YDUhurfCB4xt8MkDiZk9fUtFgKdwWG6VuHVj_output.musicxml,95,22,41,28,9,24,30,15,4,0,0,0,0
QmSxrfKWxx1AiNpej7HY1Wzj2y8kUt2VfTq9roK9zneWBC_output.musicxml,188,928,526,625,165,484,98,57,5,1,148,66,71
QmSYryt1KCLhZCWzoJ5xqkgPYRpbeRksnnzKSMNP6t4xxq_output.musicxml,1126,5414,2906,3920,847,4812,424,281,26,1,257,120,243
QmT1LE5BenVA9h7VuDJkibro1BkEozvVZWHXntwkuuR7kJ_output.musicxml,159,858,469,612,138,584,72,69,11,5,132,60,39
QmT1ouGRXADqCsRBTYfUA4Yktyr2WbBoz3zB1UvASJikZQ_output.musicxml,440,1444,845,1158,294,1165,185,123,10,4,104,100,22
QmT1ufbZbAqZxRYHdmberqtyDSaED46g9wFpzXrJyshVfS_output.musicxml,172,594,326,435,146,361,99,100,4,0,119,24,64
QmT36T5tEbLBb7bik4hAY5mF8y2DPbqucf4SsHFgQhDaKZ_output.musicxml,1070,1476,884,926,372,1096,553,246,32,28,140,156,85
QmT41GoL6F9tR5xQaMEwPFtTu4MA1QGUkbzfXxHSUxn4Mi_output.musicxml,153,828,475,589,150,425,113,102,2,0,65,0,80
QmT5ADmyq5bJzun5SJ7FExHFxYyWrej3g2wMSHT865W1QY_output.musicxml,78,12,12,33,18,46,28,11,2,0,5,10,4
QmT6WR3CqZGcDBpjaWyuLKi1mYnBBf7mKKQHCDFFSd5Uei_output.musicxml,235,652,392,451,192,450,180,158,13,2,55,22,54
QmT7f5Gt9FWe6WWTzoZQMCtosY4kCaFeLcT5E7bqqtKi34_output.musicxml,146,318,208,349,94,231,110,98,7,2,5,0,22
QmT7RczwnDXZZyLXkL1YMWY6VyPVXmcdSZdS2outuAizoA_output.musicxml,271,2968,1369,2966,365,1425,227,216,12,5,311,222,214
QmT8qnbe54wPB9ShLaxG4TzVJaGopvYD4bSemnNCn72939_output.musicxml,94,444,247,290,89,240,46,34,4,1,138,54,58
QmT8ZXFDp5PHR44rzpFxZJZiNGaNrLUEt4DLukWieTs8JU_output.musicxml,219,196,176,175,93,215,84,42,8,8,35,18,27
QmT9py35rZ7BfR2hBzZcmpoy4kmDWSWJCi5qxc3EjT8B7h_output.musicxml,152,1088,600,1089,117,433,128,116,3,0,184,82,109
QmTaCZba9wK2MSCTmB71nGnCPG5nW2uWvvPDEsQU5jdHAc_output.musicxml,222,24,51,42,37,65,75,60,23,0,8,0,2
QmTAgEiYsKXLFGhwKWoom1GBcG8eWETaURHQcmYeSYoXks_output.musicxml,74,260,131,214,58,137,56,36,3,0,5,0,16
QmTbU2y2dncfGRcgeyXnQVPkrtGgE2WrhxCYUFT2bnXbnW_output.musicxml,34,234,173,152,10,33,13,6,3,1,5,0,8
QmTCFpPTggwNbhh12y14M6A1ftRBL56MAx2UzLjCDRjUbj_output.musicxml,121,52,80,74,30,78,44,35,12,2,5,0,1
QmTCs26ViuVBq1ejoaqME4kA4Km1sEkCbgbwSipwUm6k27_output.musicxml,444,3410,2236,2199,147,324,187,145,19,4,0,16,53
QmTcUfdyJ34JE23K48zK6MoufNejcCpBB3Lx9hBzsEuPd2_output.musicxml,163,394,312,436,82,224,91,69,6,1,11,16,25
QmTDCVxxLGBE4ivP51wDbZ2UeH74ESULA99r7yiv5qWPzi_output.musicxml,124,400,225,294,118,268,94,90,3,0,107,70,44
QmTDKGWEcBdWgXD1JNPb6s9Ehre38JyW1iVNDpS9HKyvTV_output.musicxml,201,820,463,567,255,607,141,136,3,0,293,150,95
QmTe7Z7iYhQm8FxZNSf1mDHLmTTYFiHkhJnGENVPV5nggH_output.musicxml,1259,13528,5893,11684,663,5626,606,413,69,3,15,20,193
QmTfnhJ2i2JDwi5HTXy4gxapUr2FR96tQQHZWEAE5n9P2y_output.musicxml,88,440,277,403,75,256,57,48,5,3,80,72,26
QmTGXDbCTuHVbwGuqofBNZ7BkHiPUQzxzLCVReU4MNRbVq_output.musicxml,334,2268,1164,1634,151,739,140,85,30,0,5,0,75
QmTHb7SBiKx4psasSjb52ZFnjrS4At4m1qUtnwgZXXAFmT_output.musicxml,1200,3898,2918,3248,623,2547,688,694,68,10,66,16,212
QmTJcV4dzGUW5A766BpkfUXimyXNwEGD3Ct1AC9h4jtaxh_output.musicxml,320,1606,1014,1367,250,1024,158,138,16,3,148,76,115
QmTJNuJjFE3N5zcoGuBh7kKTcYmTnRPBYH4Kg5uhCFwBb9_output.musicxml,130,462,264,341,135,283,101,100,4,0,202,82,69
QmTjuW8sWKxLdsomyNkQR2yjm36a6R9W3ZwmYMTcXNVDAy_output.musicxml,325,410,323,581,170,327,173,102,16,0,75,36,58
QmTLoRN1LefC2eHCELpdv3ngdGG2zZfGzjwVh9LNFxGGbe_output.musicxml,154,94,107,104,40,107,43,18,5,4,21,20,7
QmTMgPrqTgLg9TtqbrdtnHEYYX7NZ5zJkVZzUc7XEBt4Zf_output.musicxml,106,534,289,371,100,247,56,43,1,1,102,48,40
QmTMoZVD2j5jQHXxAygHU9L4C9jiSKoeDzrC8vRue46tSB_output.musicxml,117,478,271,358,119,269,92,85,2,0,113,110,51
QmTMuhVpaBUAGbDqHEziKtc4kzXnvGday5sGcqfsiDU8uH_output.musicxml,219,642,437,475,208,455,154,158,0,0,294,198,73
QmTNrUqhrSnR7ShAVkAAk888vPqw6XBj8Jd529MUG4nn5e_output.musicxml,110,344,203,229,104,233,91,86,6,1,35,10,36
QmTPjWUJ2sNGq67GrjrsLZj4cZY8CEN2kGbjCzCLjqPM18_output.musicxml,150,620,339,531,127,452,118,121,5,2,102,142,45
QmTPmBvCqSrpJTdr87B77a5yprLJM1L6p2yUfmpoBSJW43_output.musicxml,79,906,389,971,66,270,44,37,5,0,111,0,60
QmTQgm7mx76TfeuRDDWjTyxGAANWkershWpRvksCoujdzy_output.musicxml,61,242,129,157,58,161,48,51,1,0,18,8,25
QmTqMtf7v8EtSMCfPXYwr9GwKy8yMaNBr8eioRjFw25BMK_output.musicxml,94,54,53,62,25,76,34,17,3,0,5,0,5
QmTqNRjB66v6xPpKvmAS7eKjqzfoKAnYbcQvYEqouLmDcA_output.musicxml,48,362,125,368,34,140,19,13,2,2,0,24,7
QmTQSWcrdVtXgW3eCvoHM5i33DKm3kFscQ2a2sb37AYEvh_output.musicxml,202,408,269,311,88,290,81,50,11,7,1,16,7
QmTqXdJxmucij1cYs89y3Yxz8YZSR6dCY35415P3xmXP5v_output.musicxml,86,396,204,276,66,162,49,58,5,2,110,74,51
QmTRC3BhzsUprgdJoKSki5vCEbtW5FFaiJ68Pi82F67bwD_output.musicxml,116,994,501,893,101,478,82,66,3,0,135,116,55
QmTrFm3W5yHzoBqDn6q9mWSFzLwZnL7tQm4Tdn5ueTeRXk_output.musicxml,188,824,513,740,128,508,101,82,16,1,75,22,32
QmTRhQSxsDKSk8UUSNoShRUTnmE6qsbKoghUm4byjNW8Ha_output.musicxml,207,862,447,802,177,472,152,143,5,6,280,144,51
QmTRiZZmCqxNA4ECr8cJdzYx7zhaq3essmRSEDUBpyRaQo_output.musicxml,88,394,234,244,51,199,45,38,5,0,0,0,9
QmTrna7PSkrNoSWYhPCwTmkjcSQmM15xVfkb1FDqQinVTy_output.musicxml,661,2020,1244,1562,398,1430,272,154,30,13,200,156,102
QmTSdvKcrxc9djLeVRaVNGB82XkFBJZyB91Lphn15Sy7Pc_output.musicxml,119,478,311,361,139,305,84,78,1,0,157,106,53
QmTsQ5XM9YADxfuuEgNJTbd8eTxuqXcT59LbVm1VD5SDRp_output.musicxml,78,312,130,249,68,186,51,36,1,1,37,32,39
QmTt7v7myetkuNJV7venpKH1oZwFuuwPJYmGRD4gJhPjCi_output.musicxml,129,800,377,763,102,401,91,86,7,2,20,4,41
QmTtC9JBp5fzMmEAcDPc2DXnwRQkBxSeGUgCZFbnsZmX8L_output.musicxml,116,618,314,527,133,373,99,103,5,2,143,94,51
QmTtKin6T84tm8gDKawe8LakLjhqZCBMe59QZAAgwuomEd_output.musicxml,68,272,166,177,58,135,40,26,2,0,52,28,32
QmTtu5VA4AZVkAQaRWqyPuKE7TWfQGAzi26YC7rsp5tj5z_output.musicxml,1173,9824,5739,8553,802,3922,590,536,107,40,555,400,221
QmTu3F2ZJUuhkTcBrCeod1uCq3eDDaPR3xEQ89iEtYb2PX_output.musicxml,100,522,304,402,81,322,70,59,7,0,40,28,32
QmTUJEB5fk7BtAkWa6zYLzGkPpoVufF3dkaGCZqVKiP8oB_output.musicxml,209,964,505,617,193,752,151,116,7,2,15,0,67
QmTwnWxbefyJgvDzwzkET1M5unmRUzXimBBQt2N665pwzA_output.musicxml,152,1008,505,1050,140,456,94,94,6,1,177,104,18
QmTwycHXma72nBrxoZ2f1on5oxsViPz7MchxhdpJ6Kzpoj_output.musicxml,183,1388,660,1223,175,591,136,130,10,1,208,186,65
QmTxu1w35LrZ3tXt7vJBnwKr4Bkxs3fXCMfKpUiMYiRM9g_output.musicxml,69,486,287,366,66,195,61,62,7,2,0,16,15
QmTY4ZwUTbgZfhuTJGJqfCH9sLo9tq1eNag3fRVmm4dwSc_output.musicxml,109,308,147,245,75,209,85,77,6,1,10,0,19
QmTyiReB9czENJBNaiRvwa8NfuGX4cmACvXjbw9JWyD7yu_output.musicxml,130,644,352,574,118,394,86,76,4,0,98,40,60
QmTYjJV5eKd13Dqp15jNNe4gGYkmFkY95zpPqtd5CXcHF2_output.musicxml,141,474,270,343,121,291,106,105,2,0,194,132,82
QmTYznjdQejiLwNjQAyp9fyq14jNp9icJ75KQGYq3zixCR_output.musicxml,163,324,213,235,90,214,131,128,8,0,57,4,30
QmTyzUGA6peD8ixehYTQivbATZEGeCYVKTkxcoqrphxcXF_output.musicxml,227,152,116,162,60,182,71,35,16,4,31,54,7
QmTz36yvhT1SdvrSHSSKk3C3fpqrmDt4o2MybdX3V59jHn_output.musicxml,170,572,280,388,150,361,123,112,1,0,209,134,90
QmTZ8Y5CMhAnhHBz4zKaZwc6zWsrdW4bc5TrK3rWwZSRcc_output.musicxml,118,446,253,424,109,264,72,69,3,1,132,4,44
QmTZF8rsVGd5kdjtiH5THVDdViQYFin6a3eyCPyBUnvxd2_output.musicxml,961,4888,2978,4847,436,1681,394,361,74,49,297,134,204
QmTzwtaxYDZMXwscNdmvt3zux1poQf4BJ2jtvUHtCrLpz4_output.musicxml,164,876,504,858,132,455,91,91,5,3,154,70,42
QmU3emrPneR32yjDv6o1Jc9YrmGtQqidgBotrvUA3xM8je_output.musicxml,1507,18824,12805,14603,1311,10558,573,363,63,1,416,220,139
QmU4ScmcquTArHge8Eb4PiFeyKrkDvtnLdJeWh2GfyNwCE_output.musicxml,180,604,334,454,152,366,135,125,6,0,132,124,60
QmU5qykVRdJNjEKLNMvRQUh8ujQp6PHW3MKQ8GSNSNoJhM_output.musicxml,101,444,240,325,96,252,65,47,4,1,111,52,32
QmU5SkCx9hCKkPqeCpcYrBEc9LsUySJYQiLw3T1foo2DiP_output.musicxml,239,474,255,334,160,376,165,154,30,0,0,4,21
QmU5ZwEH6fHHC85daX7WAWCrvq299RQhnNas3foH8ugxCQ_output.musicxml,126,442,266,372,98,282,88,78,1,0,118,88,14
QmU8BEaJcWjqxho8qLpYoBcqepubZnK3kQxfocprKfQ1ix_output.musicxml,148,1054,581,823,148,802,68,52,6,2,82,54,39
QmU8DMMdFDpwDnefQQkPaQLfKtdAgiePFePMavbK6pjhiU_output.musicxml,98,492,296,334,112,332,59,48,2,0,96,36,40
QmU8fmJ7pifXjQaRF5XcBQQ57LnBFKzGeKCd4hqVDPbyYz_output.musicxml,192,882,489,670,186,515,136,118,3,3,237,118,64
QmU9D6vpGR1cGViWBoaesJJ3BDuo89uisaX4JEXGVCdBSR_output.musicxml,125,390,228,342,84,250,75,68,4,0,95,4,24
QmUa2K3bR664rxtSJyxcun7xCQUo4bgZDJVwDTWksDqbYw_output.musicxml,628,210,337,358,149,267,320,318,11,3,48,76,7
QmUb1QRX5NuYRJPVSjxN1B7EmqYgFp7L3cUwEGGMgg4FZ1_output.musicxml,65,392,197,286,62,174,43,40,1,1,59,14,22
QmUb7roXBDcoiCWHkB6VB3v7UW1A8nr3gtrZjgY8V5mxE8_output.musicxml,179,708,368,609,121,455,114,99,11,0,40,12,42
QmUBCX14Mq8GdKCnzNueX2sJzSnf6aLmi88ytRJDceWREA_output.musicxml,689,1648,1241,1217,267,1017,257,232,45,5,174,96,18
QmUBoqyibK5upveNoiBXf6KmKWopcc6b6d7LstiXMaUTqn_output.musicxml,144,708,353,515,138,364,81,64,8,2,79,24,68
QmUC1aP8vt77KEMXAE5o4zPRM2XM39acCPwh8SPzymL3Rj_output.musicxml,179,612,326,510,179,393,140,145,3,1,222,130,68
QmUcEp5wnJy4TSgwaVNmgMJ1VBHShb37BBjmZVQ3ZxJ9SE_output.musicxml,426,2164,883,1857,289,869,252,206,22,11,205,34,132
QmUCtmb5suKZ1GA6WCPJhkvB4F9GKz2fUtAz5AeADLQJ1V_output.musicxml,46,152,115,134,31,142,16,9,2,0,0,0,6
